не число
5,94
3,73
4,15
4,1
3,39
3,65
2,95
2,25
2,58
2,71
не число
2,51
3,25
2,75
1,81
1,49
0,91
0,44
0,9
0,76
0,51
не число
-0,43
1,23
2,01
1,83
1,03
1,46
1,57
1,44
1,24
1,04
не число
3,96
2,51
1,47
1,49
1,63
2,09
2,4
2,74
3,11
3,14
не число
6,31
6,02
3,77
4,02
3,13
3,04
3,52
3,38
3,43
3,55
не число
0,71
4,71
3,85
4,04
4,85
5,24
4,88
4,92
5,07
5,09
не число
7,45
5,32
5,54
4,94
4,3
4,84
4,67
4,94
4,75
4,8
не число
4,53
4,6
4,42
5,54
4,81
4,46
4,74
4,78
4,47
4,42
не число
2,28
5,6
4,55
4,14
4,68
5,22
5,45
4,9
5,33
5,53
не число
1,78
1,61
1,53
3,2
4,01
4,18
4,22
4,46
3,76
3,24
не число
6,11
5,88
5,91
4,87
3,77
4,14
4,1
3,68
3,6
3,41
не число
3,91
6,28
5,86
5,19
6,08
5,66
5,81
5,71
5,33
5,46
не число
4,58
5,91
5,7
5,78
5,76
5,63
4,73
4,56
4,52
4,16
не число
0,79
1,02
1,19
2,64
3,51
3,76
3,72
3,49
4,24
4,35
не число
0,8
4,22
6,01
5,62
5,84
5,45
5,87
5,52
5,52
5,4
не число
-0,15
3,04
3,91
3,91
4,61
4,46
4,64
4,26
4,39
4,93
не число
7,15
5,65
4,49
3,6
4,52
4,28
4,16
3,9
4,01
3,98
не число
0,79
0,83
2,17
4,59
5,59
5,34
4,98
4,98
5,17
5,44
не число
8,35
9,19
8,12
7,26
7,58
7,12
7,48
7,63
7,48
7,23
не число
