21,76
15,26
15,9
13,78
20,38
15,18
13,12
12,86
18,9
18,44
12,44
14,84
17,36
18,6
19,32
15,36
16,34
13,6
12,86
16,34
19,92
8,6
14,36
14,34
10,24
18,18
10,36
12,1
17,28
19,42
11,68
15,24
13,14
14,78
16,08
16,9
14,26
13,06
23,3
19,08
8,94
9,84
12,6
12,22
18,92
12,22
10,02
12,32
17,98
16,08
11,28
16,8
20
14,14
6,18
10,3
12,44
5,78
9,58
7,96
16,6
12,8
9,4
6,9
20,5
14,24
14,78
5,64
7,44
8,34
16,72
6,26
9,56
27,52
17,62
10,48
31,06
15,38
8,54
5,8
3,58
7,36
12,4
30,6
4,42
7,06
11,82
19,34
5,8
14,5
7,86
6,32
5,76
8,16
31,34
9,68
10,08
27,16
3,7
4,76
