37,48
36,06
36,74
44,7
26,36
102,88
45,1
49,72
98,48
58,58
58,58
140,54
31,3
39,16
32,8
100,46
72,48
104,3
30,2
46,12
47,9
47,9
70,46
57,38
33,54
57,08
57,36
57,4
65,82
108,52
35,84
61,02
61,02
160,86
50,14
43,26
49,94
60,8
54,16
102,68
54,78
39,44
105,56
105,56
49,38
38,4
24,56
35,8
60,26
62,88
31,46
66,04
26,2
42,66
42,66
34,22
93,24
93,22
30,98
72,08
69,28
54,36
33,88
36,4
45,24
45,24
44,8
35,96
56,64
36,44
48,68
40,04
45,3
81,62
54,44
62,9
62,9
35,28
46,62
53,4
73,76
56,2
42,5
45,84
53,22
55,76
36,1
36,1
42,32
48,26
36,36
50,02
49,6
32
43,22
56,38
58,6
35,06
35,06
82,8
83,5
40,02
44,3
60,26
131,2
48,42
119,3
72,5
57,56
57,56
81,6
76,86
45,08
47,72
32,42
48,38
61,74
42,54
166,1
48,08
48,08
38,46
49,14
53,72
68,86
91,6
65,44
103,3
36,22
75,7
87,58
87,58
69,26
74,7
48,52
45,9
222,68
119,3
107,6
46,3
35,24
37,28
37,28
41,64
54,96
27,18
44,5
38,88
52,12
45,1
36,84
45,36
35,2
35,2
37,22
60,3
39
50,94
31
42,02
38,34
54,58
45,72
40,02
40,02
41,62
35,58
46,18
54,6
45,32
54,38
45,24
45,5
52,84
75,6
75,6
92,04
34,82
46,48
56,16
58,46
59,72
30,82
33,4
57,24
45,44
45,44
65,72
52,22
49,78
72,72
66,24
46,76
45,22
47,1
52,58
99,64
99,64
44,78
45,36
52,02
54,3
102,56
80,16
64,54
36,52
120,44
51,66
51,66
36,34
