21,02
19,78
21,52
20,58
31,18
31,02
21,86
17,92
21,6
19,28
18,56
26,32
19,24
24,3
15,52
28
18,44
23,72
23,66
25,7
18,7
20,96
30,58
21,18
24,76
16,38
29,46
32,1
26,36
21,14
18,4
24,42
24,24
26,74
28,62
29
26
46
24,46
23,44
29,42
32,52
15,24
28,16
27,4
18,5
30,28
33,6
23,56
23,14
26,86
33,62
12,36
23,52
13,12
16,48
19,12
19,42
10,24
22,94
9,08
18,54
21,82
30,92
24,18
18,02
8,52
32,18
23,46
31,32
11,3
21,82
15,36
27,98
24,24
15,88
11,12
9,22
21,46
10,04
52,62
22,6
22,02
21,7
27,9
21,06
18,38
18,74
13,92
25,74
30,3
28,02
33,56
27,22
23,96
17,16
26,08
21,84
22,58
26,02
30,6
28,36
39,02
21,58
24,28
28,62
33,6
38,9
27,5
22,9
22,16
32,46
26,16
24,76
44,22
23,32
21,8
35,06
16,36
23,7
20,54
34,64
27,44
21,12
27,52
25,6
24,82
27,16
31,08
17,94
18,28
30,62
19,4
23,5
22,14
21,68
29,6
27,5
24,78
27,26
33,64
33,82
17,6
10,22
36,32
30,8
29,26
16,4
33,68
25,78
24,22
31,6
25,5
21,44
28,1
21,02
30,46
27,92
17,5
30,74
34
26,46
18,36
16,34
30,6
25,48
26,86
24,14
30,36
18,34
21,68
36,66
30,7
31,96
29,22
21,4
19,38
23,74
11,04
13,5
25,22
20,34
27,62
27,5
18,62
27,28
22,42
39,1
21,18
27,4
39,8
21,68
18,1
36,72
9,56
21,02
24,5
28,54
23,46
31,62
40,82
16,6
27,26
23,46
17,38
29,5
27,62
21,6
24,32
20,32
16,3
22,5
29,7
24,74
39,38
29,54
33,68
22,5
16,14
15,32
21,64
30,56
17,28
27,82
26,44
24,98
18,82
24,36
22,4
23,46
18,46
35,74
25,36
33,68
36,94
24,58
33,44
30,54
33,94
10,64
19,88
27,3
32,6
10
26,68
25,38
30,84
21,7
26,18
31,66
23,5
25,48
35,72
19,34
24,56
21,3
27,4
32,54
41,54
23,98
36,76
39,74
15,06
31,18
18,5
18,84
41,78
30,84
32,44
25,58
18,34
24,48
11,4
17,16
23,02
21,96
8,84
15,78
23,28
33,6
25,52
8,82
36,64
8,82
30,96
9,14
28,06
27,58
13,02
15,5
21,36
50,94
18,64
24,32
23,34
22,54
27,54
13,18
44,98
34
30,26
33,62
24,56
18,4
25,66
19,54
21,58
28,2
36,9
24,06
27,62
32,48
25,7
24,48
25,68
38,78
15,24
18,24
23,38
25,86
17,98
20,3
16,44
27,52
24,44
27,56
45,14
15,76
18,56
21,34
17,52
27,76
19,5
27,18
42,14
34,38
24,52
16,24
29,82
33,42
26,96
17,86
24,68
31,44
33,76
23,52
19,28
36,08
19,32
18,4
22,08
19,46
22,38
24,82
24,16
26,62
15,36
19,54
18,04
11,94
18,2
15,28
24,44
32,08
22,72
34,46
30,4
30,8
27,56
24,4
24,56
26,92
16,02
18,12
21,76
28,34
23,16
20,66
22,48
39,7
18,46
21,66
22,88
34
26,16
36,22
33,44
27,84
30,32
33,6
24,68
24,34
14,52
15,02
16,5
11,94
26,7
38,56
23,66
27,56
23,44
25,42
31,06
24,3
25,24
23,5
24,62
15,2
12,2
26,74
27,14
31,76
24,52
30,62
52,18
23,22
21,5
37,76
20,34
17,34
26,6
42,76
11,72
16,24
18,26
36,38
30,62
24,48
27,6
21,5
24,32
24,88
21,46
56,64
25,6
24,44
32,68
22,2
15,22
18,72
30,6
19,32
29,56
17,34
28,56
18,3
12,1
30,48
31,3
27,14
24,44
24,54
38,04
22,12
19,14
31,1
33,42
18,52
21,32
39,98
11,4
30,18
40,34
23,28
29,18
24,5
30,64
21,56
21,62
33,3
39,78
18,3
27,6
25,9
17,26
28,64
20,3
21,52
17,96
14,24
28,54
23,46
27,96
22,6
30,04
24,54
9,18
24,64
24,32
24,4
15,32
24,54
18,74
36,3
29,6
16,3
32,66
28,54
15,62
27,62
20,04
33,58
19,44
9,54
24,36
24,2
24,54
33,66
26,48
34,64
29,6
22,42
22,46
20,98
21,18
16
17,54
