16,6
16,32
15,4
17,28
24,68
19,56
24,84
17,78
15,94
18,48
20,36
21,54
23,92
18,44
12,78
14,22
19,22
14,24
23,4
16,58
15,68
12,92
14,22
13,72
20,52
8,74
14,1
10,7
17,58
10,06
11,8
10,44
11,24
17,42
10,88
12,4
13,08
11,34
14,12
12,2
12,2
11,34
11,42
5,98
26,82
9,92
10,04
14,74
5,3
6,72
10,34
12,3
5,82
10,52
5,46
19
14,26
5,52
6,54
5,72
10,28
12,74
10,18
7,8
28,96
3,42
6,64
7,78
10,26
6,48
12,34
7,88
10,02
24,94
5,36
21,16
6,7
5,18
9,96
21
5,62
9,96
8,7
14,48
5,52
14,9
9,64
5,1
8,98
6,72
11,08
6,94
29,06
7,8
6,26
5,6
2,48
10,24
19,42
13,48
