5,01
4
4,64
4,76
5,39
6,71
6,91
7,49
6,68
9,86
8,33
9
8,84
8,64
10,93
7,16
7,11
11,05
3,87
5,38
8,23
3,93
14,78
2,58
2,64
8,74
29,23
3,17
30,11
3,83
4,22
6,37
4,09
5,45
13,33
5,72
12,45
9,41
2,88
8,63
4,55
3,01
8,55
2,36
6,56
9,09
4,71
5,41
8,12
26,54
8,2
8,92
2,8
5,01
12,72
9,87
2,7
2,93
2,64
3,01
4,68
13,89
2,33
13,18
2,68
2,7
10,25
3,72
2,76
2,15
4,87
1,24
5,57
12,4
3
2,87
2,31
3,49
10,76
5,97
3,57
14,35
22,56
20,35
6,38
3,16
2,71
24,72
3,38
14,02
2
9,36
2,58
22,69
4,82
4,62
2,59
2,93
27,25
8,38
4,9
7,83
3,22
2,93
4,89
2,78
4,66
2,44
17,34
13,6
3,43
2,48
20,83
8,37
8,35
11,84
8,81
2,4
3,08
3,02
19,03
7,6
3,97
2,53
2,75
4,84
2,56
5,83
2,38
7,42
11,51
13,1
10,45
2,99
2,9
16,88
19,52
1,79
29,21
3,11
19,84
3,64
8,14
10,24
1,6
10,81
4,48
6,96
2,82
11,2
5,89
3,52
2,68
2,88
2,47
3,28
2,9
2,71
2,42
18,88
3,35
24,48
24,03
27,25
2,43
2,91
4,71
16,85
10,49
2,3
3,57
6,49
2,94
5,05
9,22
4,2
17,47
1,83
5,9
3,78
1,57
7,25
21,5
3,56
2,83
2,85
2,24
5,21
2,43
3,15
2,86
2,5
27,99
13,63
3,35
18,87
14,58
2,5
3,36
22,92
8,59
2,73
19,38
12,13
18,56
8,31
26,54
2,45
2,94
8,77
8,28
16,65
17,06
18,5
3,06
2,78
8,37
2,87
2,41
3,49
4
3,4
3,01
14,6
3,01
2,76
2,97
2,71
2,52
2,86
10,81
4,57
5,99
3,7
2,42
21,69
2,35
13,03
2,37
30,98
2,28
20,37
5,83
13,6
3,5
2,81
8,26
4,56
27,52
15,56
3,53
2,14
5,56
8,43
2,92
2,9
14
3,48
2,51
7,32
2,32
3,25
12,94
2,71
2,82
2,93
11
7,76
2,89
2,56
3,77
2,74
3,06
5,86
3,57
2,25
1,27
7,57
8,78
21,61
12,59
9,47
4,76
2,93
2,92
2,78
16,82
1,88
5,87
7,82
9,1
4,3
3,41
10,37
4,57
11,01
2,5
3,53
2,37
7,96
3,66
4,89
2,85
2,7
2,77
2,27
1,22
2,13
9,22
4,25
3,07
2,54
3,14
9,02
11,67
25,21
3,59
3,79
2,57
17,13
7,66
17,71
26,56
15,88
11,48
2,8
2,71
5,22
2,48
4,34
5,7
2,29
3,07
15,22
2,36
14,83
9,73
3,48
5,17
3,46
9,03
13,28
2,41
3
2,81
8,32
4,81
21,21
2,3
5,67
11,69
1,27
3,08
2,97
10,54
2
1,99
3,15
2,9
2,84
5,09
11,67
3,21
4,5
3,81
25,63
2,28
24,67
2,48
2,36
3,48
10,8
2,15
3,65
2,26
3,23
2,9
4,71
2,81
5,32
21,5
1,25
4,39
4,05
2,37
7,89
4,07
10,53
2,62
2,7
3,34
22,83
2,46
3,38
2,85
5,27
11,24
3,16
10,71
12,78
5,83
1,27
3,01
14,6
2,99
5,06
2,85
2,94
2,57
4,85
3,02
4,42
6,22
10,99
8,88
8,71
2,86
2,54
3,61
23,34
2,89
13,15
2,34
4,73
2,55
11,43
2,62
4,46
5,51
2,72
2,86
2,32
2,99
4,67
9,33
23,43
3,31
2,76
11,08
12,95
2,44
10,32
19,48
7,61
12,81
9,78
2,3
11,42
2,92
2,83
2,48
5,42
7,75
8,83
8,82
2,85
2,94
4,48
3,08
2,99
8,3
8,89
2,83
2,61
12,97
2,77
4,48
4,72
3,09
2,78
10,21
3,06
5,35
4,58
2,7
2,65
3,21
19,53
15,66
1,35
11
3,19
7,77
2,91
2,94
2,89
2,99
2,96
2,96
2,31
3,04
5,34
4,58
2,74
3
11,06
17,05
5,99
11,63
2,6
17,96
13,6
3,3
3,04
5,09
1,74
9,24
3,07
32,17
6,61
26,42
2,9
8,71
4,92
13,56
4,01
2,49
7,19
11,54
3,58
2,63
7,45
17,46
25,37
2,35
2,85
2,46
5,54
2,46
4,75
23,05
6,38
9,23
32,65
17,22
2,56
3,17
2,97
9,03
7,62
12,39
11,82
1,63
11,86
2,14
4,78
3,74
15,39
2,96
26,39
2,89
31,74
2,72
9,44
3,08
9,32
3,29
6,71
25,57
10,75
4,54
11,82
3,17
3,63
8,36
2,3
12,51
3,09
10,38
2,62
3,19
10,71
3,13
5,82
9,45
3,4
4,1
1,36
27,69
6,39
2,87
3,24
8,12
5,49
10,46
23,32
11,94
2,33
3,34
2,81
22,65
12,37
11,85
4,94
13,55
9,85
8,65
9,57
3,09
15,33
2,83
21,18
