1,51
6,42
4,9
5,23
10,17
5,13
6,39
6,11
7,3
8,19
6,84
9,11
8,46
6,67
7,31
8,83
11,06
9,4
12,62
10,46
9,01
10,57
10,94
12,55
6,11
7,16
15,82
13,26
14,86
10,34
13,11
13,16
15,34
12,97
14,85
10,5
12,09
24,43
12,02
14,81
12,12
21,35
9,52
14,46
11,72
11,63
15,21
12,51
13,07
16,49
18,63
16,85
8,17
8,34
6,57
13,88
15,64
12,05
5,88
21,16
7,51
16,93
13,73
12,27
13,45
14,66
6
21,95
13,86
16,38
7,93
13,76
10,56
20,87
16,33
12,11
10,44
7,64
19,1
6,09
37,36
18,87
16,69
15,16
18,88
13,05
11,68
10,61
10,58
18,79
20,51
16,41
23,29
20,48
19,34
13,52
18,18
16,15
17,36
18,55
22,39
22,87
31,78
15,63
18,95
21,19
29,1
24,99
19,2
15,38
15,91
24,72
19,7
16,92
34,5
18,42
15,81
23,76
14,23
19,3
15,46
29,89
19,76
16,58
20,44
19,77
19,39
16,9
25,72
13,55
11,55
25,05
15,42
17,97
16,3
16,89
15,65
22,48
18,49
18,09
26,03
26,14
12,16
9,29
27,56
24,05
20,99
12,55
21,65
20,15
18,91
23,38
18,66
16,34
23,53
15,67
22,22
23,08
16,24
26,4
26,96
20,49
13,6
12,55
23,16
18,86
20,28
17,87
26,26
14,87
17,11
26,08
24,48
19,19
23,46
16,58
16,85
18,81
9,69
12,08
19,07
13,93
21,61
21,86
13,17
21,13
17,12
32,44
15,77
20,9
33,6
16,38
14,89
29,5
8,55
16,11
17,16
22,07
18,81
27,53
34,66
12,82
22,9
17,93
14
25,26
17,57
17,4
15,94
15,45
12,9
17,64
19,71
17,27
25,57
25,94
25
18,22
14,7
13,05
17,38
24
14,08
20,99
20,93
19,87
15,13
19,43
18,21
19,59
16,48
25,92
17,01
25,64
30,24
19,43
25,12
22,91
28,25
9,33
14,9
21,17
26,77
8,18
21,82
20,86
24,1
16,68
20,84
25,41
18,89
20,24
28,07
15,16
19,77
17,51
20,25
24,63
31,9
18,96
28,39
30,28
11,38
25,09
15,56
15,4
37,18
24,68
24,88
17,27
14,62
17,99
9,71
14,97
22,27
14,96
7,31
12,49
19,38
28,64
19,43
7,28
34,66
7,39
28,66
7,82
23,33
20,36
10,35
8,24
18,39
40,07
11,53
18,36
18,08
16,29
24,25
11,9
36,85
28,71
22,28
25,82
19,54
15,74
21,39
16,97
20,1
16,2
27,4
19,81
24,04
24,19
18,43
18,9
21,3
30,48
11,58
14,33
19,52
20,42
15,4
16,69
13,67
23,45
21,02
22,36
35,58
13,53
15,24
18,15
13,38
21,03
16,39
22,76
28,96
22,49
20,07
12,52
24,52
25,89
21,76
13,62
19,7
23,8
23,85
17,86
14,69
27,71
16,27
13,79
16,86
17,4
17,81
19,97
19,44
20,9
12,72
14,58
12,97
8,52
16,76
13,07
17,36
22,2
17,7
25,72
22,56
24,18
14,47
17,47
18,04
20,67
11,73
13,45
15,99
24,8
19,05
17,66
16,27
31,19
13,96
14,49
20,32
25,98
19,67
28,13
24,67
23,2
24,25
29,14
19,33
18,16
12,01
12,55
14,23
10,58
18,95
29,62
13,12
22,27
17,55
20,08
24,37
17,24
21,74
18,85
18,87
11,77
10,08
20,71
21,67
20,08
19,89
23,31
40,38
19,17
16,66
26,91
16,22
13,89
20,03
34,23
10,79
10,99
13,84
26,92
23,58
19,53
21,07
17,56
18,8
20,64
15,97
39,33
19,73
18,96
25,51
18,56
11,66
16,69
23,83
15,11
24,98
12,86
21,65
14,26
10,39
20,52
24,68
22,25
18,98
17,64
32,65
17,65
16,17
25,62
20,74
14,57
16,95
37,44
10,41
22,07
26,89
18,53
21,45
19,15
22,22
16,98
14,57
23,73
29,86
13,56
20,13
21,85
13,12
21,25
18,38
16,39
14,32
10,98
21,26
16,97
22,56
18,5
24,07
18,23
7,84
21,75
20,52
18,57
11,6
17,76
15,87
29,6
23,39
13,4
26,67
21,03
12,15
25,01
15,69
19,36
14,22
8,59
19,18
18,23
17,12
27,47
20,81
21,11
22,94
17,1
15,87
16,83
17,65
12,29
14,61
22,66
20,43
17,31
8,41
35,73
11,11
18,28
20,28
19,6
14,72
8,03
16,93
22,69
22,11
13,53
19,81
21,28
16,59
15,44
18,96
20,13
17,19
18,03
19,21
23,11
20,75
28,05
14,07
18,69
15,36
14,33
19,55
24,91
21,08
14,64
18,13
14,58
15,31
14,26
28,48
20,26
12,45
12,1
24,5
23,02
16,77
19,18
26,32
19,17
26,21
19,61
34,76
17,72
25,15
19,6
17,76
23,04
23,4
18,85
19,1
22,42
38,01
15,91
10,81
26,36
13,49
18,67
18,73
21,31
21,91
24,51
19,75
17,98
18,09
16,5
15,99
14,73
29,18
22
16,24
15,39
18,91
16,98
16,42
17,07
11,98
19,12
23,16
16,87
20,17
20,35
21,56
22,18
17,45
36,84
19,1
22,97
19,07
27,25
21
22,19
23,74
20,97
17,01
15,24
13,17
17,03
25,78
22,62
27,06
19,92
18,12
16,02
21,38
22,26
13,99
20,13
13,2
21,6
8,76
20,11
14,21
18,12
19,99
16,31
15,44
28,61
12,17
20,68
27,51
17,78
25,67
11,81
31,28
20,78
18,84
15,23
13,55
19,33
19,69
19,31
16,45
21,36
16,45
26,67
23,75
23,93
