6,38
3,89
4,2
6
5,12
6,43
6,65
5,56
7,28
7,75
9,11
8,29
8,73
12,84
7,89
7,22
7,74
8,4
10,39
7,85
9,32
5,77
7,1
9,46
6,05
5,14
5,87
8,74
8,96
6,79
6,59
7,24
8,05
14,96
7,08
9,36
7,93
8,46
9,16
5,48
7,27
6,59
7,48
4,71
22,34
8,14
6,21
13,42
3,11
5,48
8,74
10,61
4,42
8,91
4,06
16,9
12,54
4,13
5,04
4,31
8,68
10,95
8,58
6,3
26,35
2,22
5,44
6,28
8,65
4,99
10,64
6,37
8,42
22,74
3,95
18,98
5,29
3,78
8,36
18,89
4,22
8,38
7,19
12,78
4,12
13,01
8,13
3,71
7,37
5,22
8,54
2,14
26,93
6,4
4,78
4,19
1,38
8,76
17,44
11,67
