14,28
12,5
16,32
12,3
13,7
16,04
15,18
16,22
14,32
17,24
13,46
15,32
15,4
16,1
19,48
10,08
17,52
12,26
10,14
10,1
10,48
12
16,72
8,68
8,16
11,28
31,02
6,72
32,04
9,18
8,82
9,2
11,14
7,58
15,22
11,98
13,6
10,7
4,18
10,14
5,94
4,42
10,06
3,66
7,78
10,68
6,12
6,7
9,72
28,94
9,8
10,62
4,1
6,28
15,5
11
4
4,16
3,88
4,26
7,38
15,18
3,64
14,5
3,98
3,92
11,66
5,04
4,06
3,46
6,04
2,3
6,62
13,92
4,28
4,1
3,54
4,48
12,28
7,48
4,86
15,94
24,76
22,14
8
4,56
3,9
26,7
4,78
15,92
3,22
10,76
3,88
24,66
6,32
5,92
3,9
4,08
29,06
9,88
6,3
9,34
4,52
4,22
6,22
4,08
6
3,74
19,14
15,4
4,74
3,78
22,7
10,9
9,76
16,58
9,84
3,6
4,2
4,24
20,64
9
5,26
3,72
3,96
6,14
3,86
6,92
3,58
8,92
13,1
14,9
11,96
4,38
4,12
18,6
21,52
3
31,58
4,32
22,04
4,92
9,74
11,94
2,8
12,12
5,88
8,36
4,12
12,66
7,28
4,82
4
4,14
3,7
4,32
4,2
3,98
3,62
20,08
4,54
26,86
25,54
29,84
3,74
4,14
5,84
18,86
11,98
3,6
4,62
8,04
4,24
7,8
10,6
11,98
18,78
3,02
7,08
5,08
2,78
8,54
23,6
4,86
4,14
4,14
3,54
6,4
3,74
4,22
4,16
3,62
29,42
15,42
4,66
20,66
15,98
3,8
4,4
24,72
9,88
4,04
20,86
13,72
20,66
9,92
29,14
3,74
4,18
10,26
9,8
18,64
18,56
20,1
4,36
4,02
9,94
4,28
3,6
4,56
5,3
4,7
4,42
16
4,3
4,02
4,16
4
3,72
3,92
12,42
5,98
7,48
5,1
3,72
22,9
3,66
15
9,84
33,02
3,58
21,84
7,22
15,4
4,8
4,12
9,76
5,96
29,32
17,46
4,82
3,44
6,6
10,02
4,32
4,12
15,34
4,88
3,82
8,58
3,52
4,22
14,64
4,02
4,14
4,1
12,46
9,16
4,18
3,86
5,08
4,04
4,32
7,28
4,86
3,56
2,2
9,54
10,1
23,62
15,48
10,6
6,16
4,22
4,14
3,98
18,72
3,08
7,06
9,32
10,7
5,7
4,7
11,88
5,96
12,72
3,8
4,72
3,6
9,26
4,96
6,18
4,26
3,98
4,04
3,36
2
2,8
10,48
5,54
4,46
3,68
4,24
10,72
13,36
27,42
4,78
5,2
3,76
18,86
9,16
19,42
28,06
17,78
12,98
4,1
3,9
6,4
3,78
5,4
7,1
3,6
4,08
17,1
3,66
16,72
11,34
4,68
6,66
4,66
10,64
15,06
3,72
4,24
4,08
9,88
6,1
22,72
3,6
6,84
13,4
2,38
4
4,36
11,88
3,2
3
4,26
4,3
4,02
6,42
13,38
4,52
5,88
5,12
28,22
3,58
27,04
3,78
3,6
4,48
12,52
3,44
4,7
3,56
4,32
4,22
5,84
4,12
6,6
23,6
2,36
5,3
5,46
3,56
9,16
5,56
12,04
3,92
3,82
4,46
24,44
3,76
4,44
4,14
8
12,4
10,02
12,3
14,68
7,22
2,4
3,94
16,12
4,3
6,44
4,16
4,22
3,8
5,98
4,32
5,66
7,62
12,78
10,38
10,42
4,26
3,76
4,72
25,52
4,2
15,06
3,64
5,98
3,86
12,76
3,9
5,72
6,82
4
4,18
3,5
4,1
6,08
10,92
25,62
4,62
10,08
12,28
14,74
5,88
11,3
21,58
9,1
14,22
11,18
3,48
12,66
4,22
4,1
3,7
6,66
9,24
10,42
10,52
4,26
4,08
5,7
4,5
4,24
9,72
10,58
4,14
3,72
14,5
4,06
5,72
6,12
4,5
3,94
11,66
4,36
6,74
5,88
4
3,82
4,06
21,12
17,46
2,56
12,32
4,58
9,08
4,2
4,14
4,18
4,4
4,12
4,1
3,6
4
6,74
5,98
4,04
4,22
18,16
18,8
11,82
12,66
9,76
18,8
15,4
4,6
10,18
5,96
4,16
10,28
12,2
33,1
8,1
28,14
4,2
10,22
6,32
15,16
5,32
3,68
8,62
13,04
4,98
3,84
8,74
19,06
27,86
3,66
4,06
3,72
6,72
3,76
6,04
24,96
7,68
10,62
34,26
18,62
3,86
4,26
4,26
10,38
9,12
14
13,62
2,82
13,36
3,44
5,9
5,04
18,32
9,78
31,08
11,88
37,08
11,84
10,28
10,08
10,36
8,98
11
29,28
16,92
6,18
13,34
12,04
10,18
9,32
11,5
14,1
9,02
11,4
10,34
3,72
12,34
12,5
6,88
11,14
11,24
4,88
10,52
28,86
7,6
4,16
4,26
9,72
6,9
11,76
25,72
13,34
3,62
4,22
4
24,98
14,08
14,58
10,8
15,7
11,92
14,24
11,42
5,28
18,34
11,8
24,92
11,76
12,62
9,34
9,06
3,8
10,16
14,18
10,58
19,24
11,04
33,06
7,04
4,8
4
4,3
8,42
4,16
13,3
4,94
9,8
13,46
6,9
22,62
6,1
4,3
4,02
5,86
4,06
4,22
3,68
4,36
18,48
9,94
29,14
15,42
4,58
4,28
3,62
4,7
3,78
4,04
6,14
4,26
6,94
4,04
17,74
9,6
6,44
3,88
3,82
4,4
5,76
4,38
18,68
3,7
10,4
9,9
9,7
4,88
7,54
3,64
4,74
33,4
13,38
4,78
3,92
22,78
13,38
4,74
3,78
10,26
24,68
8,26
3,74
3,96
10,42
4,94
5,6
5,88
4,08
8,44
6,98
17,26
13,54
21,44
7,06
12,94
4,12
30,94
11,34
25,38
5,52
4,32
9,92
4,2
14,8
11,94
4,06
16,64
15,06
11,28
3,92
6,48
7,22
21,32
6,86
11,4
3,42
6,76
5,54
31,3
9,3
10,36
10,22
4,62
4,02
3,92
24,88
3,68
6,4
19,72
4,18
10,48
4,2
4,1
5,88
14,82
17,44
4,4
10,6
3,54
4,6
6,84
15,82
7,26
3,2
15,72
4,08
5,96
10,42
3,98
18,74
9,68
31,12
