2,48
4,6
3,64
4,71
13,23
12,28
10,88
7,51
8,01
13,06
7,7
7,74
6,41
10,98
7,92
17,22
10,67
18,36
22,27
16,05
9,17
17,79
24,59
19,94
15,86
6,13
77,9
41,65
25,17
27,82
8,11
12,61
21,99
37,1
26,71
34,75
3,31
49,74
12,14
23,93
40,52
41,99
5,55
31,12
20,11
14,64
49,96
40,04
36,5
3,77
18,32
26,89
6,87
13,33
7,68
2,22
3,6
3,11
3,85
3,66
0,69
0,06
0,29
52,84
8,99
4,49
0,79
60,95
28,47
40,72
3,62
9,64
4,34
19,42
11,5
5,65
0
0,22
6,1
5,49
58,55
13,47
13,56
8,61
31,5
16,39
3,13
4,01
2,67
24,58
7,74
14,94
46,25
24,25
9,88
3,87
32,91
11,51
8,93
16,94
33,47
17,19
26,63
17,7
20,79
22,59
16,01
86,99
26,64
21,19
9,9
37,1
25,76
9,54
69,61
12,17
11,82
38,8
2,17
9,23
15,27
25,66
19,59
9,75
20,69
14,61
13,36
12,28
31,81
6,22
17,04
9,56
8,61
10,73
3,03
7,59
6,45
10,58
13,56
23,96
47,6
34,86
7,67
0,1
12,14
22,4
31,56
7,34
67,13
19,53
3,93
32,44
20,51
12,2
14,13
27,78
30,99
24,03
1,36
16,86
26,21
26,83
6,7
7,22
31,27
17,51
24,95
21,62
12,62
8,19
8,36
53
33,79
13,47
35,29
18,04
4,37
11,27
0,79
0,59
16,22
1,71
24,76
18,78
14,09
23,21
14,5
44,63
8,72
19,53
12,33
10,94
7,4
23,8
0,07
12,74
21,07
31,89
10,08
10,2
35,99
8,15
21,83
15,38
8,07
6,1
12,41
8,24
5,98
11,01
7,09
25,07
28,09
26,72
6,2
9,93
45,7
18,79
2,52
4,91
5,9
21,73
4,19
25,12
15,99
15,34
10,48
18,42
13,98
7,94
2,27
44,02
25,3
34,82
29,24
16,86
44,88
41,21
29,59
1,84
12,33
15,12
17,44
1,05
16,9
17,54
30,88
15,18
20,23
39,53
24,53
22,66
36,4
10
17,21
11,27
14,6
47,93
66,59
15,55
44,38
88,35
5,86
29,92
12,34
9,15
23,31
39,29
31,69
13,71
7,97
19,92
1,18
2,42
0,04
26,73
1,17
9,45
5,67
12,23
20,69
1,19
0
0
-0,01
0
5,17
48,74
1,39
5,2
1,13
149,17
9,92
23,72
13,74
23,6
3,5
0,22
35,04
12,12
21,26
40,81
21,93
6,46
9,62
3
0
88,55
53,82
9,71
10,7
55,45
30,34
23,12
15,7
37,43
6,08
11,03
10,64
24,09
5,8
4,95
3,94
15,9
8,41
21,86
93,07
3,45
3,74
4,23
4,69
27,12
5,65
11,82
20,77
28,31
13,06
5,33
13,93
29,25
21,83
7,02
16,24
23,1
46,39
19,05
8,29
40,13
6,97
7,9
17,89
2,21
13,56
14,41
12,79
15,94
4,42
5,58
10,67
4,24
0,37
2,42
13,24
47,62
16,25
48,72
29,11
37,2
4,78
24,09
18,41
25,57
7,89
5,94
16,69
13,53
14,82
2,4
15,61
52,16
8,85
10,47
8,3
30,09
23,28
58,97
52,26
27,13
29,7
21,33
19,83
9,07
3,8
2,15
6,37
0,7
31,35
57,17
11,86
16,72
19,81
21,97
26,12
9,32
14,65
13,44
17,29
5,04
1
18,36
12,78
20,06
14,64
34,87
122,97
10,48
18,09
63,6
11,72
5,12
26,49
44,81
0,37
6,53
11,25
51,85
27,2
16,02
19,61
18,32
21,58
12,61
11,2
160,72
20,32
20,38
32,56
14,08
7,7
1,14
34,48
8,16
10,97
9,55
23,04
6,52
0,91
16,74
45,29
18,16
10,41
19,85
34,77
13,94
4,69
27,51
8,12
9,82
10,25
5,24
0,06
55,49
97,82
18,4
36,48
10,77
47,8
12,21
19,44
16,98
52,92
6,2
35,23
15,45
10,63
24,02
3,91
11,2
4,05
2,74
21,25
19,72
19,79
14,17
20,81
24,19
1,33
6,1
24,16
17,27
5,8
20,98
7,14
23,4
23,19
9,72
35,4
32,86
5,09
9,5
16,12
19,02
10,6
0,12
20,1
10
7,2
19,25
18,44
43,22
19,5
12,68
14,63
9,89
6,93
8,32
2,62
28,17
19,36
5,02
2,05
97,57
1,13
2,34
9,13
14,83
6,4
0,66
5,71
14,52
20,58
6,27
24,37
16,66
8,37
9,6
12,63
26,38
6,66
19,78
27,11
30,14
21,71
21,56
10,74
2,26
6,84
13,93
27,35
24,02
22,65
9,34
18,36
4,92
14,01
5,91
60,44
24,86
7,73
3,39
14,74
30,49
10,34
25,17
49,97
12
31,27
16,91
38,21
18,53
37,84
14,56
18,01
15,66
26,32
14,98
16,35
24,99
75,3
5,54
4,92
49,51
8,36
14,44
12,96
20,37
29,42
32,39
18,96
15,82
25,81
8,45
8,83
15,15
10,84
19,49
18,21
10,52
25,38
13,64
20,05
12,14
3,91
5,67
26,62
11,63
31,17
24,73
16,53
15,67
16,49
33,2
17,87
26,65
13,52
50,61
14,36
18,71
46,16
34,93
12,83
5,1
1,04
32,45
19,12
20,53
54,79
18,31
6,62
15,04
10,57
20,93
11,28
16,17
0,65
6,22
0,28
11,16
9,36
20,33
14,04
11,63
5,92
72,82
6,04
9,8
28,6
10,24
30,27
3,16
49,46
31,01
19,44
8,8
8,47
17,59
11,78
19,02
13,92
22,8
13,99
8,93
35,83
21,54
5,39
9,87
12,01
1,15
14,03
13,96
16,29
4,2
19,59
4,78
33,96
4,64
23,75
10,4
31,71
22,63
5,23
7,15
9,47
11
21,37
4,95
3,66
2,73
5,67
12,64
31,76
25,02
13,61
13,2
7,99
21,46
5,95
18,42
30,27
2,86
20,17
20,93
18,28
36,47
51,68
44,85
11,35
4,64
12,06
20,4
22,22
28,75
9,05
18,74
10,13
13,82
14,79
40,41
19,9
44,15
5,78
32,75
39,64
5,48
23,92
13,51
15,12
3,11
12,62
14,01
27,42
14,17
13,46
20,81
42,68
19,82
15,08
9,81
15,89
45,07
22,87
28,82
6
22,38
17,64
7,61
3,66
5,76
4,91
9,61
18,38
20,61
53,07
17,02
20,56
32,1
29,92
64,04
8,47
91,02
10,06
16,23
15,66
15,23
46,37
0,59
0
0
18,79
0,73
14,57
0,72
9,16
12,66
28,5
1,13
20,59
12,22
1,66
14,83
23,85
23,12
30,08
12,48
23,8
18,01
9,7
1,31
0
25,55
37,93
0,55
1,85
4,04
221,85
86,69
86,39
32,34
18,28
3,69
10,88
30,1
13,83
21,77
22,73
52,48
21,91
0,38
