-0,4939651
0,02322936
0,148982
0,2005107
-1,023443
0,8958063
1,117603
0,7783373
-0,6450441
1,062252
0,0397014
-0,1420018
-0,5153248
0,1182145
0,512074
0,1098253
0,136175
-0,06919354
-0,6416076
-0,586364
-0,774659
-0,9126538
0,5445833
0,6373705
-0,7014923
-0,250915
0,02688175
-0,2946604
-0,4571507
-0,2562968
-0,458589
-0,04221249
1,098539
0,8411195
-1,08031
0,3427988
-0,3030225
0,2997813
0,4689667
-0,4284686
0,3692629
-0,5099791
-0,6003816
-0,6602976
0,02608222
-0,8956711
-0,5480933
-0,0912714
-0,2890798
-0,1057711
0,2664489
0,1978788
0,882235
0,3579552
0,3095275
-0,4457904
0,2718856
0,3381833
0,5619804
0,927572
0,5386013
0,7167041
-0,2138684
-0,6154013
-0,2924016
-0,7248839
-0,344175
0,3667486
0,002087057
-0,4688421
0,4803422
-0,3919685
0,9963699
-0,7742885
-0,01616055
0,2867786
0,43528
-0,1028151
0,7468817
-0,7486774
-0,3644037
0,2487382
-0,6922795
0,4754319
0,05989391
0,006934226
0,7634374
-0,4409519
0,2765085
0,08437835
0,07735974
-0,647773
-0,7610486
0,3974743
-0,2232559
-0,4822898
-0,1886701
0,3755475
-0,2267807
-0,2932788
0,4545031
0,4056656
0,6016949
-0,3856204
1,020939
-0,5143345
-0,1301455
-0,7003769
-0,2656886
-0,5691742
0,1665332
-0,6256667
-0,7758058
-0,3580873
0,7540275
0,263426
-0,4919438
-0,1102358
-0,773913
-0,3507157
-0,2386361
0,2684149
0,8078695
-0,9387465
-0,1531084
0,3522784
-0,08297712
-0,2833154
0,3074005
-1,087478
0,2881597
-0,6707447
0,6727672
-0,6282404
-1,038917
0,1999932
-0,001777828
-0,06229621
0,7147154
-0,5125724
0,4441512
0,189046
0,5555571
1,096687
1,040538
0,1331318
0,1132751
-0,3159605
-0,4486422
-0,05874038
0,2358731
0,02484415
-0,2917514
0,5024696
0,9083357
0,2993615
0,1488526
0,8555871
0,05235904
0,3683233
-0,2821621
-0,05925047
0,07795686
0,4317536
-0,3203052
0,07915562
0,2930053
0,5108776
-0,3306462
0,3787622
-0,4441498
0,6390706
-1,210718
0,3968209
-0,05379874
0,5857605
0,2738479
-0,7794567
0,0628619
-0,7644472
0,5653393
-0,6154348
-0,5537012
0,07966249
-0,4740506
0,7332705
0,9265316
0,365128
-0,4362851
0,1215284
0,1833414
-0,2307099
0,5615093
0,860741
-0,02657109
-0,2177119
-0,8964562
-0,3951567
-0,3511244
0,4779712
-0,1105737
0,811657
-0,2613922
-0,4349264
-0,1591682
-0,3911575
-0,08227485
-0,1954662
0,4751072
0,008845806
0,05772752
-0,3877058
0,06912166
0,7205165
-0,275252
0,3498154
0,18854
-1,064763
0,3854366
-0,3785763
1,127161
-0,5215883
-0,3625277
-0,7888664
-0,2700447
0,262563
-0,1881964
-0,4532719
0,1984677
0,4274595
-0,2657443
0,4403642
-0,0928306
-0,9433915
-0,6714326
-0,1979768
-0,5274704
0,2981409
-0,2662229
0,199114
-0,3146138
0,3212989
0,08512256
0,1966378
-0,1207665
0,4255665
0,2522863
-0,6032867
-0,05503565
0,3038048
-0,9453689
0,68647
-0,4462609
0,485427
-0,919947
0,8466949
-0,006013572
0,1053047
-0,3082743
-1,101245
-0,03431219
0,5348419
0,3253454
0,9018314
0,4153234
0,3851966
-0,002818286
-0,137192
-0,6817861
0,2273856
0,03332776
-0,5318066
-0,1639189
-0,1850008
-0,2337894
-0,1697357
-0,8663569
-0,3679486
0,05508655
0,05125384
0,5651291
-0,569088
0,4887484
0,6587002
0,6572101
-0,002203047
-0,2502411
0,3876835
0,06298622
0,8599484
-0,1420147
0,1885846
0,9644044
-0,3333334
-0,4128848
